transaction_id,card_id,operation_date,operation_type,operation_ammount,operation_desc
84ae4bcb-16d7-445d-b7fd-c05be1f6a44c,424,2026-04-27,output,310.26,Compra en Supermercado
70aad674-cd1b-4cf1-8b26-02103a50bda6,524,2026-04-27,input,8236.5,Devolución de compra
b9ba0858-fca4-47e5-8b53-07f08507c8dd,595,2026-04-27,input,11103.36,Pago de mensualidad
eb3c5ffe-2f4d-44e1-836e-2bd2e8c2f87c,183,2026-04-28,output,1217.92,Compra en tienda departamental
b122231d-ba20-4f61-a2b8-7004aa44afe5,302,2026-04-28,input,6279.93,Pago recibido de cliente
f841f802-ea7a-494d-a49f-691baf2d4775,318,2026-04-28,output,3974.19,Compra en tienda departamental
931ea19c-b267-46b0-acfb-ed85b278e04d,330,2026-04-28,output,2623.92,Pago de telefonía móvil
163ea467-34db-465d-8d1d-02589b54ceee,126,2026-04-29,input,9260.76,Transferencia entre cuentas
6b7bb83a-4650-435d-9050-eeab5c9442f2,210,2026-04-29,output,3758.65,Suscripción de software
552f2a23-3262-4ea6-9b1e-f30d46ed4770,228,2026-04-29,output,2461.03,Compra en electrónica
5fc05367-b7f6-4ba6-8b06-dd35f856d78b,264,2026-04-29,output,3176.16,Pago de Netflix
71e085f0-b52e-4b5c-8384-4bb4afece3f2,282,2026-04-29,input,3859.15,input por reclamación
a1490fa0-7ebf-4df1-9e42-cfba96a68774,290,2026-04-29,output,1437.35,Compra en cafetería
e5db37f8-2a62-4a9c-a5ed-0c338b593411,442,2026-04-29,input,7720.13,Bonificación bancaria
19bbd0c4-01e5-43b9-847a-97276ad02496,453,2026-04-29,output,1344.35,Pago de servicios públicos
9f25eba1-e910-4599-88a3-9392543bae5a,481,2026-04-29,output,3886.37,Compra en ferretería
7b835a18-7e90-4836-a972-5ced32656328,495,2026-04-29,input,1908.91,Transferencia recibida
21bcf797-eb1f-4e0c-bdbf-1ea7e0a3a049,113,2026-04-30,input,9098.67,Devolución de compra
fd3af39a-53a0-4777-95b9-8b947643b97e,373,2026-04-30,input,4963.48,input por reclamación
6fbd0601-296e-49c8-8695-f0db8a3ff680,481,2026-04-30,output,2389.27,Pago en restaurante
0df44dee-2294-4750-9062-bedecd97b4e3,509,2026-04-30,output,21.26,Pago de gimnasio
23240670-2052-47bd-a46a-0a84cc382113,188,2026-04-31,output,1270.92,Compra en línea Amazon
22facedc-aebe-44c9-a689-8d9627c34b0b,195,2026-04-31,input,513.2,Bonificación bancaria
3892da30-1ecc-4075-99b7-bfff34e33f5d,198,2026-04-31,output,1326.89,Compra en cafetería
c1987e6a-f4d6-411d-9b85-905bc1e795ef,517,2026-04-31,output,4084.77,Suscripción de software
c4c8210e-95da-472e-9d63-4a7a12994057,115,2026-03-01,output,4701.45,Gasolina estación de servicio
bc444d92-88b4-4f28-b750-6a50b0042f11,280,2026-03-01,input,14730.86,Devolución de compra
adae43b4-d128-407d-b21b-25ffe7adef1c,326,2026-03-01,output,57.84,Retiro en cajero ATM
d858248f-078f-4040-b721-c4e26f925d21,327,2026-03-01,output,4321.75,Compra en librería
95e4aec6-f17d-41ef-9e49-8ada706aac8c,352,2026-03-01,output,3354.13,Compra en librería
bd21330c-58ac-4b76-9f9a-7811005d03d8,392,2026-03-01,output,119.87,Compra en farmacia
f14ebfde-801a-4f3b-b28c-ee486f88e0f8,531,2026-03-01,output,2637.66,Compra en panadería
630ea082-f030-41bf-8103-7c9bf04ffa13,223,2026-03-02,output,4126.85,Pago de gimnasio
2e5f80dd-cfae-4933-a8fa-7f07cb7277a0,267,2026-03-03,input,3836.09,Bonificación bancaria
6eca6b0c-d174-402f-ab29-12321204a333,274,2026-03-03,output,4153.77,Retiro en cajero ATM
9e2132fb-ab6d-47a9-b786-01fb227a79e1,280,2026-03-03,output,3293.99,Compra en librería
7d917297-4733-43b5-8d41-dbe92f2e3a46,396,2026-03-03,output,4229.43,Gasolina estación de servicio
6e821a03-becc-4f0a-884b-cbcaead750ab,411,2026-03-03,output,1291.3,Compra en tienda departamental
6e097843-f3de-4d87-bd67-e6bd881b7752,224,2026-03-04,output,2378.91,Compra en ferretería
521b750b-d78f-4a9e-a555-fd89b508463e,244,2026-03-04,output,4993.67,Compra en línea Amazon
ae9b2fb1-7cc7-4e37-84b4-6d839768ba7d,251,2026-03-04,output,4220.97,Compra en Uber
0e98366e-87da-4423-b3e4-89ece0ab9d0a,266,2026-03-04,output,167,Compra en Supermercado
5e6ae95f-2f0e-4231-8f71-a161a2922274,357,2026-03-04,output,3916.04,Pago en restaurante
446e7146-768f-459b-ae33-39c7d04153dc,530,2026-03-04,input,7348.54,Pago recibido de cliente
76e56e71-0e20-4451-855a-8724ea5b63d9,190,2026-03-05,output,4695.61,Compra en electrónica
5ff8c61d-6a07-43b9-aa44-05f0e5ca9a49,221,2026-03-05,input,3801.88,Depósito en efectivo
5a27419f-65cf-4424-85a1-ec3714a31b95,377,2026-03-05,output,4771.48,Compra en Supermercado
b04ba789-25cc-4f4a-a59d-b349062f563f,451,2026-03-05,output,347.75,Pago de Spotify
3315364e-8c07-468e-a670-4585fad81fa4,177,2026-03-06,output,3490.06,Pago de servicios públicos
09aa841e-af46-4882-889c-3388aaefbdc7,280,2026-03-06,output,3640.38,Pago de Spotify
44185674-3aa3-417a-92ef-ce2575818142,490,2026-03-06,output,4017.66,Compra en librería
37b42a5b-99a2-4889-80af-cba03c1ea6c6,247,2026-03-07,output,877.8,Compra en Supermercado
d3628569-ab42-468c-bfc7-7c4c1bdab3a7,396,2026-03-07,output,2477.76,Compra en Uber
97f512f9-faf2-421b-a6e2-e4ca296ca2a5,535,2026-03-07,output,1652.04,Compra en tienda departamental
189b46ac-b619-45c5-aca8-3554ad2a9112,108,2026-03-08,output,2053.99,Compra en electrónica
7c2e2718-63e8-4eac-8a1d-789d5822f412,255,2026-03-08,output,60.79,Compra en farmacia
08d3228d-db73-44f0-a54e-ea258f2dd104,448,2026-03-08,output,4359.2,Pago de Netflix
3c4ea689-a0cb-4bee-b874-fda8b27f831a,231,2026-03-09,output,4750.74,Pago de Netflix
03919527-0f5e-40e6-952a-6c827c035d71,267,2026-03-09,output,3238.39,Compra en Uber
7c8b30d1-1ae3-445a-bd72-e927c24da45d,277,2026-03-09,output,168.56,Compra en librería
0249f8d2-d5be-4dba-961e-0e717c1e477d,301,2026-03-09,output,421.42,Pago de servicios públicos
8eee2b07-12c1-4993-943b-425d9afb06ec,395,2026-03-09,output,3846.25,Compra en librería
b51fcbc2-a264-4078-ae13-c7c54cff8d89,464,2026-03-09,output,1142.68,Pago de Netflix
0ea9c93e-d1e0-4816-bc4f-3c9428bee6b5,488,2026-03-09,output,1284.09,Pago de gimnasio
4df8aa1d-3c6c-48ec-bc4f-9ce3b97ca947,541,2026-03-09,output,3496.39,Pago de telefonía móvil
32ba0833-95e1-4f6a-8347-df82451a2b80,107,2026-03-10,output,3959.29,Pago de telefonía móvil
5a74a2a9-568a-443a-bd9e-138a07d1eddf,264,2026-03-10,output,1052.69,Compra en electrónica
8551e994-9175-41dd-8832-91ec93ed5788,315,2026-03-10,output,793.2,Suscripción de software
c1daca8d-ea88-4d26-8747-d24129b1f7d6,350,2026-03-10,input,3655.65,Depósito en efectivo
4205cdbb-2188-47ae-98fa-eb7d4f5bf6c1,357,2026-03-10,output,116.55,Pago en restaurante
2170d760-7c28-49c1-8670-6f5d08e1a03e,445,2026-03-10,output,256.85,Compra en farmacia
7c3eb586-de3a-4d8b-990e-f0c23db057a6,144,2026-03-11,output,2299.52,Compra en cafetería
db4782c7-dae5-4312-973f-a59bfa052f1e,260,2026-03-11,output,617.94,Compra en farmacia
db4f58c6-7d05-4934-98f8-b395fb1ba66f,324,2026-03-11,output,1072.25,Pago de gimnasio
2a017417-b37d-43fc-a6d6-bf8213eff120,353,2026-03-11,output,2666.82,Pago de internet
eacb755c-be2c-455b-a021-09276b08e7ae,433,2026-03-11,output,1673.3,Compra en cafetería
3efd4c83-bbdf-4c95-bbd6-b7840f75ea81,571,2026-03-11,output,101.13,Compra en Uber
38ee20e3-35af-4f5c-857b-b10c32263c09,575,2026-03-11,output,576.79,Compra en Supermercado
f0667949-495d-403a-8268-7321c8bfa9b6,196,2026-03-12,input,1265.8,Transferencia recibida
65a55d4f-7a3b-4814-b8d2-45b7694bafc7,226,2026-03-12,output,2344.82,Pago de telefonía móvil
28ca424b-935b-4c5d-ab06-dbed8820c27a,234,2026-03-12,output,4733.18,Pago en restaurante
f7c8662d-f616-498d-8a11-060d3c4f848c,308,2026-03-12,input,2102.67,Devolución de compra
95c7dabe-69d4-476c-83ea-2d0921d8ad27,577,2026-03-12,output,2157.62,Compra en Supermercado
b9f92923-d208-4128-ac41-904812f6d2ad,382,2026-03-13,output,296.76,Compra en tienda departamental
0eeb5779-7cee-49e3-a4d4-34d70b402b78,529,2026-03-13,output,2533.02,Pago en restaurante
a8a37a3b-15ab-409a-9aee-221bb9355ba6,128,2026-03-14,output,3710.24,Compra en farmacia
7673f15d-2a87-4b8d-b50a-0436df7b0a40,177,2026-03-14,output,1919.01,Compra en cafetería
95eea554-4df9-43f0-bcbd-9113d706ab17,213,2026-03-14,input,2100.95,Pago de nómina
92ad46b4-adf8-43c6-98a6-28382f79b1d2,286,2026-03-14,output,1406.66,Compra en línea Amazon
f4bcc641-9591-491b-97bb-49fa4afbc391,296,2026-03-14,output,1418.5,Compra en Uber
05105569-a4d7-43c8-85ef-69798aabbb73,297,2026-03-14,output,2933.99,Gasolina estación de servicio
fddd4550-8c22-4ca7-a3bf-909b4a2e3c46,342,2026-03-14,output,4576.06,Retiro en cajero ATM
a89f8ab6-c5fa-46af-b72d-16f0790d0e39,362,2026-03-14,input,7802.51,Pago de nómina
aa7f0b6d-c5c2-46e6-ab35-8c0c35a7b51e,381,2026-03-14,output,2367.34,Compra en electrónica
055d4a0b-56e7-4aba-baca-4322c36ce72f,420,2026-03-14,output,2904.53,Compra en panadería
d10e0b4c-a255-424d-aefc-ba57e7c6322f,218,2026-03-15,output,1363.55,Compra en Uber
63e1a147-5146-4ffe-b2a5-b69af9fd8c93,244,2026-03-15,output,1577.84,Compra en cafetería
b38685f1-079f-4a2c-982e-16f1ba4d8438,446,2026-03-15,output,674.99,Retiro en cajero ATM
09c10f67-1e22-48d7-a37f-f82afbd5743a,516,2026-03-15,output,797.59,Compra en cafetería
cd4ee2e5-5718-45ba-b508-ced894af8d5b,560,2026-03-15,output,3199.07,Compra en tienda departamental
9292b249-6b6a-4ce5-bf8b-eb7a543799aa,215,2026-03-16,output,3179.45,Compra en tienda departamental
8276a326-4965-4da5-acc5-31c5abfa9369,284,2026-03-16,input,7251,Reembolso de servicio
819bf1ac-1e1d-46b6-a90c-9fe3ef013408,290,2026-03-16,output,3904.6,Pago de internet
7829f67a-74fa-44a3-bab7-a75d3bcb54b6,308,2026-03-16,output,1983.77,Pago de Netflix
400a6944-8f94-4f74-91cf-80dceebeabc7,400,2026-03-16,output,2212.79,Pago de Spotify
4ad3ccbf-e0fa-4ea6-b506-bcd137beab07,414,2026-03-16,output,980.89,Pago de servicios públicos
ab310db2-c43c-42f3-a653-9f37dd66e002,582,2026-03-16,output,1598.63,Pago de telefonía móvil
b6b93af6-2e75-4a18-9482-e6e1bc05230b,141,2026-03-17,input,8275.29,Pago de nómina
b9785850-f51b-493d-821e-cff40ffd1dc9,205,2026-03-17,input,10895.47,Reembolso de servicio
d2740398-f32b-4585-8ab8-ae9421d441f3,207,2026-03-17,output,787.46,Pago de servicios públicos
179a8f1c-b8a0-43eb-b808-b3747eb91cd6,216,2026-03-17,output,356.16,Compra en Supermercado
6b51ea6e-6243-4fc9-9ef9-664976e476c7,242,2026-03-17,output,1426.67,Pago de Spotify
709ec8dc-92de-4d65-a4a7-7ef9c1c9c9fb,270,2026-03-17,output,2313.75,Pago de gimnasio
a5967a94-afb0-49bd-9ee3-60e17f4dc5d3,323,2026-03-17,input,11663.92,Devolución de compra
74c33862-0bd5-4603-a634-394b1585b2ec,434,2026-03-17,input,3740.62,Pago recibido de cliente
f7b89f3b-3edc-4f6c-86d2-1dd29270bf6c,315,2026-03-18,output,1681.97,Compra en tienda departamental
c1c4d9eb-57f8-47f4-9c32-754ef59e532b,403,2026-03-18,output,1934.94,Gasolina estación de servicio
e1bf4d80-1d9d-47ca-b7f6-0a491f1784ee,321,2026-03-19,output,1330.94,Compra en electrónica
61575cb9-93d1-4819-9c50-a62d9a38430d,322,2026-03-19,output,3533.94,Pago de telefonía móvil
3fda4133-bdec-428d-9b8e-c405015ef410,410,2026-03-19,output,3842.89,Pago de Netflix
7ce85c36-dffe-4a79-a3f6-19a7b1209b1e,414,2026-03-19,input,8137.7,Devolución de compra
f3213ae5-4d1d-46af-adc9-ffc13204eab9,420,2026-03-19,input,6086.28,Reembolso de servicio
3e851084-7d15-4cb5-bdae-eed02623b7b6,595,2026-03-19,output,603.62,Compra en línea Amazon
2113c71a-a60d-486d-a442-97c70fbcd45d,174,2026-03-20,output,4246.84,Pago de Netflix
ee5a4c93-2115-4025-9dc7-864c6c3021d5,293,2026-03-20,input,7289.86,Pago recibido de cliente
ea039eb6-9f13-44ae-9e63-d29050dd1ff0,508,2026-03-20,output,1904.12,Compra en cafetería
e441ea5e-c7a1-4a62-a0dc-12e3da7aa5ae,424,2026-03-21,input,8210.19,Pago recibido de cliente
22f9a76a-ec9d-4aea-800d-bbcd97e26147,587,2026-03-21,input,7124.45,Reembolso de servicio
de3e3d82-6487-4e15-a1a8-ea6a88c57ef0,204,2026-03-22,output,3660.18,Compra en tienda departamental
03ad0a71-b60a-4ebc-8115-7d682fc887da,213,2026-03-22,output,3964.27,Compra en electrónica
0cd80bc7-96a3-4857-86f6-39cca40ce332,234,2026-03-22,output,3259.57,Compra en Supermercado
d3a23913-156d-40ae-aafb-d2bfb1106f3c,405,2026-03-22,output,2208.71,Compra en línea Amazon
f0bd876d-afdd-44e0-be75-4820534fe36b,446,2026-03-22,output,2249.61,Pago de Spotify
dcb835db-0fae-439e-b583-ae29da3a25fa,488,2026-03-22,output,607.96,Compra en línea Amazon
0ae76a99-d34f-4dc9-8fda-9fa5a8ac2d7c,506,2026-03-22,output,1255.04,Compra en ferretería
a19f8107-8de7-499e-bf15-5dfc48ca53a5,163,2026-03-23,output,1752.68,Compra en librería
ac342262-eb80-44a5-8ee7-3e6e82fa8c42,366,2026-03-23,input,5832.76,Transferencia recibida
db46951e-4e4f-4adc-a98f-ff7523de9cf7,388,2026-03-23,input,7026.05,Bonificación bancaria
31263552-fa25-4fe6-87b9-27a914d9a3f3,458,2026-03-23,output,2203.61,Pago de Spotify
20b0f1f6-c4fd-4fb9-857e-1aefe5765de0,494,2026-03-23,input,3591.91,Reembolso de servicio
e8d09e3f-496d-4d34-9d89-513274753168,498,2026-03-23,output,352.42,Compra en cafetería
c5a39773-6c5b-4abb-b4d3-6d88c633bfc6,549,2026-03-23,input,8901.09,Pago de nómina
05cdc1ea-3dbd-49ae-89e7-5846f06c49d2,569,2026-03-23,output,285.15,Pago de Netflix
36f96342-ab18-4347-ab77-c4a425bfb187,193,2026-03-24,output,657.71,Compra en panadería
e810784b-affc-497e-a31b-77fe1253b15b,535,2026-03-24,input,2624.35,Transferencia recibida
7d2f3dab-11d5-466d-b654-e324f7449199,553,2026-03-24,output,3316.48,Compra en electrónica
7fbb2f6a-638c-48cc-998b-a59408bfcff2,591,2026-03-24,output,4005.04,Compra en ferretería
34db261a-4294-4fef-b9d0-28177e9c2337,227,2026-03-25,output,3978.86,Compra en librería
ec800830-27f4-4c03-9f59-562da4b42bc4,255,2026-03-25,output,2256.13,Compra en librería
3597767d-3ff5-4514-8af5-52598b563c9b,296,2026-03-25,input,9715.97,Transferencia entre cuentas
a629c7c0-7776-4921-a6bd-bc01124d209c,343,2026-03-25,input,7892.08,Pago de nómina
d06a2ee6-876f-4386-9da5-57bf6a914378,171,2026-03-26,output,1908.55,Pago de servicios públicos
2780c161-93b5-4a70-a97d-67a8b8ae0e14,287,2026-03-26,input,14174.83,Devolución de compra
ad59a9c9-4961-4c3a-a80e-231a3c2a33d3,350,2026-03-26,output,2418.22,Compra en cafetería
2b84b449-44cb-4274-bea0-b519c19d06ba,390,2026-03-26,output,228.69,Retiro en cajero ATM
a9f9c303-ce81-4aec-b93d-658e9f6b7ca3,564,2026-03-26,output,4018.56,Pago de Spotify
c1d04ffb-5483-46c7-9f99-0139dc661604,306,2026-03-27,input,12744.22,Reembolso de servicio
43c5923b-8231-4197-a18c-649ebe17b1d7,327,2026-03-27,output,218.9,Pago de Spotify
01333735-8843-45e8-8f77-ea225066c371,451,2026-03-27,output,1520.14,Pago de servicios públicos
00533180-d1ad-4f23-8c3f-4f63f56a5b36,456,2026-03-27,output,4259.08,Compra en farmacia
44fddc1a-51a1-4cc7-90fe-04f22a71f76e,462,2026-03-27,output,3855.79,Compra en ferretería
3944ddee-235b-46f0-8332-1848071d68f8,121,2026-03-28,output,1378.82,Compra en tienda departamental
81cadb05-81ff-4ab4-a00c-d4f260547acb,124,2026-03-28,output,4354.41,Suscripción de software
b9654165-9e41-4bb4-81dd-2da438d5eaa0,128,2026-03-28,input,10002.83,Reembolso de servicio
e8e1b1f1-a488-44ae-94f8-b4e9dfa46cf8,231,2026-03-28,output,3644.72,Compra en panadería
d47ea62e-5885-4e42-8ea9-858af978774a,232,2026-03-28,output,4848.32,Pago de internet
0ad2b5e8-8253-455a-a3c5-1853fa90a118,263,2026-03-28,output,4798.47,Pago de servicios públicos
be676274-081a-4e8d-92a4-bdfb3397a899,304,2026-03-28,input,1659.19,input por reclamación
e2705db9-148f-4205-b445-cebee79b4e72,363,2026-03-28,output,647.5,Pago en restaurante
889a63f3-869a-4d86-8a53-d86dba649151,384,2026-03-28,output,2348.14,Compra en tienda departamental
a887ef43-8c46-4c3e-9c47-a32eff1d004d,415,2026-03-28,input,8635.77,Transferencia entre cuentas
fae13558-26c7-464f-a299-3586057c776a,437,2026-03-28,output,1828.87,Compra en Supermercado
6a3c91c9-e6a3-4818-9137-0fa4ad9bc697,590,2026-03-28,output,2820.83,Pago de Spotify
47284ed3-8b86-4a49-8539-6d2955a537f0,101,2026-03-29,output,1613.32,Pago en restaurante
4b54a673-b8f0-41bc-b49f-1e7e009d157a,174,2026-03-29,output,2972.49,Compra en cafetería
d815064b-6f30-4ef8-a1e9-6f5c5369ed25,277,2026-03-29,output,3009.25,Compra en tienda departamental
81adf381-08e1-4ae3-bf81-efdc86c78fc8,341,2026-03-29,output,3994.27,Compra en cafetería
331961a5-b0a2-46b1-874c-fc849d44c598,434,2026-03-29,output,4166.6,Pago de Netflix
b30cfd7d-7907-4072-88f2-d0f8ae7198bf,172,2026-03-30,output,716.51,Pago de telefonía móvil
81df8fc0-6604-4ee3-a602-0b5ee6c1e95b,174,2026-03-30,output,1119.42,Compra en tienda departamental
9b138eee-e0d0-4a2c-b946-d56ec19dafb5,185,2026-03-30,output,3905.29,Compra en ferretería
1debf459-ddef-4b8d-9f95-6143e109084c,237,2026-03-30,output,403.57,Compra en panadería
b4fefab2-f428-4855-ad72-e481f635fc3d,351,2026-03-30,output,836.22,Pago de Spotify
0557fde3-b8cc-425d-b889-9ca250c1d63a,395,2026-03-30,input,11769.49,Devolución de compra
2faa3361-ab21-42c0-9ed8-90b1f337a165,421,2026-03-30,input,6161.9,Depósito en efectivo
5a74ce60-a543-4487-a350-b63425d90838,384,2026-02-01,output,4171.7,Pago en restaurante
9e022598-e8b8-4cde-8c42-fed0fd72d333,433,2026-02-01,output,4331.07,Pago de gimnasio
728a42f8-2e47-451f-b073-c17f26610ffb,516,2026-02-01,output,91.6,Suscripción de software
a8a610dc-db73-4563-ac6a-f489521013f9,519,2026-02-01,output,50.49,Retiro en cajero ATM
241242f9-b3ea-409b-a0e0-4a8eb60b3ee1,139,2026-02-02,output,972.72,Pago de servicios públicos
3319ebd4-744c-4d3b-b9d6-7a6134d91e2e,143,2026-02-02,output,187.14,Retiro en cajero ATM
ca06f03f-f019-4db5-a632-fbb785151c16,180,2026-02-02,output,2902.13,Compra en cafetería
a7efae26-5fa9-4702-8928-d836503d1843,290,2026-02-02,input,3210.26,Pago recibido de cliente
d16bf969-5e3a-4b2e-8e21-b9e14c27b626,315,2026-02-02,output,537.53,Compra en tienda departamental
c61747d4-f99b-4752-8157-4d26bcc04e37,560,2026-02-02,output,1941.45,Compra en librería
27ad9ed0-3cdd-40c6-8eb4-f0f3c5a368b3,319,2026-02-03,input,9583.07,Pago de mensualidad
1419dad5-9b32-427b-aed2-0ac218de5f82,346,2026-02-03,output,1096.76,Suscripción de software
c0252fdb-597b-4fbe-aa24-5d6685b74b8c,348,2026-02-03,input,12394.42,Pago de nómina
8f1b5a3f-c9cc-4925-89af-f77431d9d735,395,2026-02-03,output,476.95,Compra en librería
25436c34-b73f-45b7-82fa-a7a8277c4b13,417,2026-02-03,output,2410.62,Compra en librería
0028095f-d284-4f06-96cb-1501c4a9cf96,514,2026-02-03,input,1190.29,input por reclamación
c1c40d4b-f444-4830-a5b1-b5c79a76a34f,578,2026-02-03,output,4100.21,Retiro en cajero ATM
2d559f85-3e44-4e66-8e61-f11d7f05a133,154,2026-02-04,output,1703.62,Pago en restaurante
dd4edca6-2a31-4974-933e-79ae9d10d2f9,233,2026-02-04,input,4649.83,Bonificación bancaria
2cb78abd-a6b1-4d26-a402-101ec6f1d2a1,436,2026-02-04,output,574.69,Pago en restaurante
03081ef3-a7bb-48d5-b57c-fbc717eb902d,149,2026-02-05,output,3681.46,Compra en electrónica
6bfcb698-77ad-4481-a3b5-d198de8f975f,270,2026-02-05,output,2163.24,Pago de gimnasio
5a87b658-e694-46d5-86a2-b6e9f7cd58c4,391,2026-02-05,output,2993.45,Compra en panadería
c08aee86-b0ba-476e-9140-928b0dee9d08,393,2026-02-05,output,3347.33,Compra en farmacia
b4a2d5e2-4ddf-4773-815e-5874b3fa015a,400,2026-02-05,output,724.39,Compra en farmacia
6d89076a-e2af-47ee-b11a-ea6a24c08a91,408,2026-02-05,output,2966.33,Compra en tienda departamental
1daad70d-e563-486b-b78d-8ff34bce0092,427,2026-02-05,output,223.76,Suscripción de software
f85b9358-f186-473e-aca5-193c235f4c67,565,2026-02-05,output,4144.17,Gasolina estación de servicio
2e84e780-50e9-4be6-91fa-c1271ec3ec97,106,2026-02-06,output,3407.3,Compra en farmacia
bcf7bfa6-c8d8-4059-ab88-0442f87f077c,181,2026-02-06,input,3331.27,Depósito en efectivo
6b8274ca-18dd-4ab6-83f9-1373c0e6918d,369,2026-02-06,output,2033.6,Compra en cafetería
3fa76ae6-212f-4261-94b8-55537ee85d7c,378,2026-02-06,output,4602.67,Pago de Netflix
f057c8e3-d935-4cc4-9bf5-430a81f2588f,402,2026-02-06,output,3420.03,Compra en farmacia
a2ca3ad9-bb72-450b-888b-216d7c40f37d,428,2026-02-06,input,10826.29,Pago de mensualidad
1b469c59-c8a2-4824-af2a-7fc8bfd781d1,590,2026-02-06,input,4566.72,Transferencia recibida
81dfc06c-9de7-422b-a062-2db9a17359b4,273,2026-02-07,output,4192.05,Compra en ferretería
ace5a165-e99e-479e-8f15-73a8e847fb35,333,2026-02-07,output,2550.17,Pago de Spotify
bc635089-64b6-4320-8fbd-cc4e764116e9,338,2026-02-07,output,4476.81,Compra en línea Amazon
ceca9b5f-f2b2-4635-826d-24453a876618,366,2026-02-07,output,1017.47,Compra en farmacia
5816b05f-7974-460f-b782-818644aaf56c,468,2026-02-07,output,3288.37,Compra en Uber
ad07be52-4fc9-4bae-a33b-063eb64af17d,551,2026-02-07,output,3073.3,Compra en farmacia
e9ff285b-054d-4f7f-8e6e-1134200f5089,144,2026-02-08,output,4334.98,Compra en librería
27fd37c5-6b4e-42f5-8747-b24547dce5bc,174,2026-02-08,output,1961.32,Compra en Uber
2b3cf5e0-a546-44e7-a798-84bd508c2df7,174,2026-02-08,input,13977.58,Pago de mensualidad
759d53c1-bd95-4615-aee2-86ca4e5f6e0e,184,2026-02-08,input,4364.06,Reembolso de servicio
f039bd01-56c7-402b-87ff-0d7b19bbfc37,201,2026-02-08,input,3618.49,input por reclamación
bc10bfe5-92cb-444d-a14a-b19fd0af6531,240,2026-02-08,input,9305.08,input por reclamación
be6ed42d-5102-4a24-acf5-e2073c244496,246,2026-02-08,output,874.57,Compra en línea Amazon
634555ff-8089-49cb-8d19-eaf1d5c2531a,320,2026-02-08,output,3160.75,Pago de servicios públicos
bf03de13-7a87-4224-ac65-4b8a643ea3d1,428,2026-02-08,output,3292.04,Gasolina estación de servicio
3c9a1421-4b84-4b65-9477-f5d7066e630a,106,2026-02-09,output,3528.75,Compra en ferretería
9eb459a7-324c-4181-9621-b77cc4fd1fb6,171,2026-02-09,output,3415.61,Compra en Supermercado
cecfd51c-25c8-4ea7-b219-b2f421b71374,305,2026-02-09,output,2844.63,Compra en Supermercado
e00526af-3402-49e7-8a75-f5f702b1860d,308,2026-02-09,output,2655.3,Compra en Uber
644dcb1b-9090-48ca-8776-3c0b10a19c24,426,2026-02-09,output,921.55,Pago de internet
7d00c862-b1f9-4071-8e4a-aba8387d23f2,499,2026-02-09,output,1473.64,Compra en farmacia
3f5210a8-a99e-4f08-baae-41fea3a1aadd,564,2026-02-09,output,1215.14,Compra en tienda departamental
7a0c603e-966f-4560-b341-05846b6dd928,589,2026-02-09,output,4910.47,Pago de telefonía móvil
10c2ef60-ba6e-440d-9350-e6692970755f,134,2026-02-10,output,2990.1,Compra en librería
5978151a-df4e-4e17-8f14-2e510616a990,299,2026-02-10,output,422.6,Compra en panadería
2b807cde-4a7d-484e-8fce-bebabb558557,318,2026-02-10,input,4429.96,Pago recibido de cliente
55c0e49c-af85-4a08-a0c2-c67a0b4207d4,398,2026-02-10,input,2914.35,Transferencia recibida
785e0073-905a-4435-acba-28aaf95f7ea8,419,2026-02-10,input,9003.38,Depósito en efectivo
30325429-65cf-4f38-a21c-a268f77ccfc8,570,2026-02-10,input,2474.49,Transferencia recibida
120914d1-b04c-43eb-bfd0-56c40fad90ba,162,2026-02-11,output,1953.5,Gasolina estación de servicio
9462fc86-354a-4ec0-9102-14fd95717af7,191,2026-02-11,output,2075.74,Pago de telefonía móvil
c3bb0832-c90d-4b01-8098-245662767522,264,2026-02-11,output,3688.44,Gasolina estación de servicio
95fe23fa-e0e4-499c-a527-11a49ed64e22,279,2026-02-11,output,473.65,Compra en cafetería
ae7af7bc-62ee-4886-8797-849af4cf82fa,361,2026-02-11,output,116.73,Compra en Uber
9b7fc561-34b4-48ad-b940-477b877ee532,430,2026-02-11,input,5957.7,Devolución de compra
e6522115-9421-4e78-a502-b61d22903256,519,2026-02-11,output,271.77,Pago en restaurante
a87adaac-eb41-4f34-886c-6950ae85cbca,527,2026-02-11,output,4517.69,Compra en ferretería
08c622ff-a50a-4c1d-8c4f-20a4071fc25f,563,2026-02-11,input,12282.85,Pago de mensualidad
efed61b4-b51f-4ff8-950f-353e3b6cffa3,594,2026-02-11,output,1055.3,Compra en farmacia
1439d0cb-a142-4c0f-8eaa-4d8156ae6ab0,150,2026-02-12,input,11654.54,Pago de nómina
54e65642-4cd6-495b-b366-92b5e9fe5e83,183,2026-02-12,output,2797.64,Compra en electrónica
c5b4fea7-fb2f-4b07-b1f6-d2dbfe8bd794,232,2026-02-12,output,4158.04,Compra en cafetería
b00abef1-4f19-4e06-934b-f28cea18d173,241,2026-02-12,output,3978.03,Pago de Netflix
1d10f26c-64eb-4800-b159-e264472f42fb,281,2026-02-12,output,2381.99,Pago de Spotify
53f0bb66-70d1-4c4e-93c5-351ae7e6b47d,301,2026-02-12,output,1630.44,Compra en electrónica
553d0a47-362e-4f94-a47c-1524c83130fe,304,2026-02-12,output,28.7,Pago de gimnasio
